Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Month
2017-12-02 19:30:00,15.94,61.35,0.083,0.044,0.104,37134.60076,29832.46395,16272.7491,12
2017-12-02 19:40:00,15.93,60.71,0.083,0.066,0.1,37268.44106,29887.69561,16336.13445,12
2017-12-02 19:50:00,15.94,61.15,0.081,0.048,0.093,37128.51711,29773.55017,16370.70828,12
2017-12-02 20:00:00,15.98,61.38,0.079,0.055,0.108,36927.75665,29773.55017,16416.80672,12
2017-12-02 20:10:00,15.9,62.15,0.082,0.059,0.126,36824.3346,29858.23872,16509.0036,12
2017-12-02 20:20:00,15.9,62.58,0.084,0.059,0.111,36605.32319,29736.72906,16595.43818,12
2017-12-02 20:30:00,15.91,62.58,0.085,0.07,0.13,36532.31939,29670.45106,16399.51981,12
2017-12-02 20:40:00,15.87,63.88,0.08,0.055,0.141,36142.96578,29372.20006,16445.61825,12
2017-12-02 20:50:00,15.52,66.59,0.082,0.08,0.13,36063.87833,29486.3455,16399.51981,12
2017-12-02 21:00:00,15.27,66.58,0.083,0.037,0.108,35510.26616,29184.4124,16307.32293,12
2017-12-02 21:10:00,15.35,66.19,0.084,0.059,0.141,35333.8403,29110.77017,16353.42137,12
2017-12-02 21:20:00,15.23,65.49,0.083,0.095,0.052,35218.25095,28922.98251,16215.12605,12
2017-12-02 21:30:00,15.28,65.35,0.08,0.059,0.126,34834.98099,28543.72507,16088.35534,12
2017-12-02 21:40:00,15.27,64.25,0.085,0.044,0.145,34725.47529,28396.44063,15978.87155,12
2017-12-02 21:50:00,15.42,63.65,0.083,0.048,0.163,34524.71483,28223.38141,15846.33854,12
2017-12-02 22:00:00,15.25,62.78,0.083,0.033,0.122,34366.53992,27906.71985,15627.37095,12
2017-12-02 22:10:00,14.96,63.45,0.082,0.037,0.141,34117.11027,27394.90641,15512.12485,12
2017-12-02 22:20:00,14.87,63.99,0.084,0.077,0.093,33733.8403,27166.61553,15373.82953,12
2017-12-02 22:30:00,15.0,63.45,0.08,0.073,0.133,33119.39163,26827.86131,15137.57503,12
2017-12-02 22:40:00,14.96,64.49,0.083,0.055,0.111,32839.54373,26636.39153,14832.17287,12
2017-12-02 22:50:00,14.81,64.99,0.088,0.073,0.115,32127.75665,26084.07487,14555.58223,12
2017-12-02 23:00:00,14.66,67.12,0.085,0.077,0.126,31397.71863,25531.75821,14261.70468,12
2017-12-02 23:10:00,14.31,68.36,0.081,0.088,0.108,30935.36122,25141.45443,14071.54862,12
2017-12-02 23:20:00,14.35,66.72,0.089,0.073,0.1,30375.6654,24493.40288,13696.9988,12
2017-12-02 23:30:00,14.42,66.12,0.086,0.055,0.1,29688.21293,24011.04633,13397.35894,12
2017-12-02 23:40:00,14.46,68.19,0.086,0.059,0.067,28958.1749,23344.58423,13149.57983,12
2017-12-02 23:50:00,14.17,68.86,0.086,0.04,0.108,27942.20532,22806.99601,12849.93998,12
2017-12-03 00:00:00,13.96,71.1,0.085,0.055,0.119,27595.43726,22169.99079,12636.73469,12
2017-12-03 00:10:00,13.6,74.4,0.084,0.044,0.141,27102.6616,21566.12458,12486.91477,12
2017-12-03 00:20:00,13.96,74.0,0.084,0.062,0.163,26658.55513,20951.21203,12331.33253,12
2017-12-03 00:30:00,13.82,72.5,0.082,0.07,0.137,26038.02281,20317.88892,12118.12725,12
2017-12-03 00:40:00,13.76,72.6,0.082,0.048,0.137,25332.31939,19772.93648,11657.14286,12
2017-12-03 00:50:00,13.52,74.2,0.08,0.044,0.115,25009.88593,19349.49371,11513.08523,12
2017-12-03 01:00:00,13.85,73.7,0.081,0.07,0.108,24377.18631,18881.8656,11345.97839,12
2017-12-03 01:10:00,14.49,71.9,0.081,0.051,0.145,24182.50951,18657.25683,11173.10924,12
2017-12-03 01:20:00,14.56,67.62,0.079,0.07,0.119,23762.73764,18274.31728,11063.62545,12
2017-12-03 01:30:00,14.4,69.56,0.085,0.04,0.13,23336.88213,17872.96717,10948.37935,12
2017-12-03 01:40:00,14.09,71.2,0.081,0.062,0.115,22971.86312,17482.66339,10913.80552,12
2017-12-03 01:50:00,14.47,70.1,0.081,0.077,0.096,22728.51711,17199.14084,10758.22329,12
2017-12-03 02:00:00,14.79,68.36,0.079,0.059,0.1,22740.68441,16941.39307,10677.55102,12
2017-12-03 02:10:00,14.93,66.09,0.081,0.08,0.141,22515.58935,16679.96318,10579.59184,12
2017-12-03 02:20:00,14.78,67.19,0.082,0.066,0.159,22290.4943,16400.12274,10458.58343,12
2017-12-03 02:30:00,15.32,63.32,0.078,0.04,0.163,22132.31939,16249.15618,10274.18968,12
2017-12-03 02:40:00,15.36,63.95,0.08,0.084,0.108,21925.47529,16123.96441,10193.51741,12
2017-12-03 02:50:00,15.2,64.52,0.081,0.059,0.104,21639.54373,15906.71985,10158.94358,12
2017-12-03 03:00:00,15.17,64.52,0.078,0.077,0.082,21280.60837,15910.40196,10089.79592,12
2017-12-03 03:10:00,15.12,65.12,0.079,0.029,0.133,21262.35741,15858.85241,9905.402161,12
2017-12-03 03:20:00,15.13,65.75,0.079,0.04,0.122,21195.43726,15777.84597,9876.590636,12
2017-12-03 03:30:00,14.33,73.6,0.084,0.037,0.133,21085.93156,15564.28352,9922.689076,12
2017-12-03 03:40:00,13.61,79.1,0.081,0.048,0.111,21019.01141,15398.58852,9847.779112,12
2017-12-03 03:50:00,13.23,80.8,0.082,0.04,0.156,20836.5019,15509.05186,9801.680672,12
2017-12-03 04:00:00,13.29,80.8,0.083,0.066,0.13,20806.08365,15383.86008,9813.205282,12
2017-12-03 04:10:00,13.33,81.2,0.081,0.132,0.122,20726.9962,15328.62841,9738.295318,12
2017-12-03 04:20:00,13.24,81.5,0.082,0.077,0.119,20763.4981,15332.31052,9767.106843,12
2017-12-03 04:30:00,13.19,81.8,0.081,0.095,0.141,20781.74905,15369.13164,9801.680672,12
2017-12-03 04:40:00,13.53,79.3,0.081,0.066,0.171,20666.1597,15232.89353,9761.344538,12
2017-12-03 04:50:00,13.68,78.4,0.084,0.07,0.141,20781.74905,15339.67475,9732.533013,12
2017-12-03 05:00:00,13.65,77.2,0.086,0.121,0.126,20891.25475,15486.95919,9669.147659,12
2017-12-03 05:10:00,13.69,76.5,0.084,0.077,0.156,20927.75665,15516.41608,9761.344538,12
2017-12-03 05:20:00,13.66,76.2,0.083,0.062,0.141,21006.84411,15523.7803,9784.393758,12
2017-12-03 05:30:00,13.67,75.3,0.084,0.048,0.189,21304.94297,15777.84597,10037.93517,12
2017-12-03 05:40:00,13.68,74.9,0.084,0.077,0.152,22034.98099,16352.25529,10112.84514,12
2017-12-03 05:50:00,13.67,76.0,0.085,0.066,0.141,21797.71863,16035.59374,10078.27131,12
2017-12-03 06:00:00,12.96,76.3,0.078,0.11,0.126,21463.11787,15799.93863,9888.115246,12
2017-12-03 06:10:00,12.64,74.0,0.078,0.07,0.145,21377.94677,15718.93219,9640.336134,12
2017-12-03 06:20:00,13.04,72.5,0.083,0.07,0.152,21165.01901,15777.84597,9450.180072,12
2017-12-03 06:30:00,13.15,70.0,0.086,0.051,0.174,20739.1635,15243.93986,9104.441777,12
2017-12-03 06:40:00,12.92,70.4,0.083,0.08,0.13,19631.93916,14415.46487,8637.695078,12
2017-12-03 06:50:00,12.87,70.4,0.083,0.07,0.174,18500.38023,13837.37343,7998.079232,12
2017-12-03 07:00:00,12.86,70.6,0.087,0.091,0.148,18184.03042,13343.97054,7197.118848,12
2017-12-03 07:10:00,12.92,70.7,0.083,0.062,0.111,17624.3346,12637.00522,6718.847539,12
2017-12-03 07:20:00,12.82,71.4,0.083,0.077,0.137,17709.5057,12368.21111,6707.322929,12
2017-12-03 07:30:00,12.97,71.5,0.087,0.062,0.167,17922.43346,12441.85333,6718.847539,12
2017-12-03 07:40:00,13.01,72.5,0.084,0.066,0.122,17910.26616,12585.45566,6753.421369,12
2017-12-03 07:50:00,13.04,75.4,0.084,0.102,0.197,18098.85932,12787.97177,6736.134454,12
2017-12-03 08:00:00,12.71,76.2,0.08,0.176,0.245,18494.29658,12927.89199,6897.478992,12
2017-12-03 08:10:00,12.84,74.7,0.081,0.531,0.682,18883.65019,13123.04388,6932.052821,12
2017-12-03 08:20:00,12.69,73.4,0.082,1.991,2.043,19133.07985,13332.92421,7018.487395,12
2017-12-03 08:30:00,12.87,73.5,0.086,6.532,6.656,19704.94297,13667.99632,7127.971188,12
2017-12-03 08:40:00,12.86,73.8,0.095,9.48,9.66,20057.79468,14025.16109,7248.979592,12
2017-12-03 08:50:00,12.76,74.2,0.09,10.74,10.78,20495.81749,14312.36576,7421.848739,12
2017-12-03 09:00:00,12.8,74.3,0.09,18.69,18.77,20897.3384,14728.44431,7542.857143,12
2017-12-03 09:10:00,12.73,74.7,0.084,35.6,35.67,21542.20532,15177.66186,7663.865546,12
2017-12-03 09:20:00,13.05,72.8,0.088,66.78,67.41,22059.31559,15667.38263,7761.82473,12
2017-12-03 09:30:00,13.04,72.1,0.086,93.8,93.8,22558.1749,16366.98374,7940.456182,12
2017-12-03 09:40:00,13.13,72.8,0.081,131.6,130.1,23196.95817,16823.56551,8182.472989,12
2017-12-03 09:50:00,13.3,72.9,0.086,265.1,229.6,23780.98859,17313.28628,8332.292917,12
2017-12-03 10:00:00,13.64,72.9,0.085,169.2,103.2,24091.25475,17777.23228,8412.965186,12
2017-12-03 10:10:00,13.08,75.5,0.085,78.5,78.7,24717.87072,18049.7085,8522.44898,12
2017-12-03 10:20:00,12.52,79.6,0.085,67.78,67.74,25143.72624,18373.73427,8637.695078,12
2017-12-03 10:30:00,12.37,82.5,0.084,64.41,64.87,25770.34221,18671.98527,8920.048019,12
2017-12-03 10:40:00,12.26,83.3,0.084,86.5,83.6,25922.43346,19393.67904,9018.007203,12
2017-12-03 10:50:00,12.28,83.5,0.082,146.3,138.7,26372.62357,19702.97637,9058.343337,12
2017-12-03 11:00:00,12.59,83.2,0.084,348.2,148.9,26488.21293,19868.67137,9190.876351,12
2017-12-03 11:10:00,13.18,80.8,0.084,476.7,105.5,26901.90114,20207.42559,9265.786315,12
2017-12-03 11:20:00,13.9,78.2,0.086,470.4,83.8,27053.9924,20457.80914,9363.745498,12
2017-12-03 11:30:00,14.26,74.3,0.082,487.1,82.7,27266.92015,20848.11292,9427.130852,12
2017-12-03 11:40:00,14.64,71.5,0.081,481.6,67.37,27680.60837,20848.11292,9467.466987,12
2017-12-03 11:50:00,15.17,69.53,0.082,501.5,73.4,27802.28137,21069.03958,9588.47539,12
2017-12-03 12:00:00,15.94,62.65,0.084,512.1,76.6,27875.28517,21253.14514,9548.139256,12
2017-12-03 12:10:00,16.21,59.65,0.08,520.3,75.0,27826.61597,21308.3768,9715.246098,12
2017-12-03 12:20:00,16.38,61.48,0.08,535.3,84.7,28057.79468,21345.19791,9784.393758,12
2017-12-03 12:30:00,16.67,61.62,0.082,546.4,91.5,28088.21293,21223.68825,9807.442977,12
2017-12-03 12:40:00,16.48,60.48,0.08,395.2,92.2,28264.63878,21426.20436,9865.066026,12
2017-12-03 12:50:00,16.34,60.45,0.078,447.6,115.2,28319.39163,21680.27002,9842.016807,12
2017-12-03 13:00:00,16.4,60.31,0.081,618.0,160.2,28094.29658,21938.0178,10032.17287,12
2017-12-03 13:10:00,16.52,61.21,0.08,274.2,175.6,27887.45247,22169.99079,9865.066026,12
2017-12-03 13:20:00,15.9,65.69,0.08,84.2,84.0,27771.86312,22239.95091,9813.205282,12
2017-12-03 13:30:00,15.24,68.46,0.08,85.5,84.4,27589.35361,22077.93802,9818.967587,12
2017-12-03 13:40:00,14.99,71.8,0.082,252.1,242.4,27753.61217,21831.23658,9807.442977,12
2017-12-03 13:50:00,14.99,72.8,0.084,267.1,268.2,27857.03422,21974.83891,9876.590636,12
2017-12-03 14:00:00,15.19,72.5,0.085,235.5,232.7,28094.29658,22155.26235,9842.016807,12
2017-12-03 14:10:00,15.62,69.26,0.082,418.5,293.0,27978.70722,22026.38846,9870.828331,12
2017-12-03 14:20:00,16.07,64.72,0.082,346.9,229.7,27820.53232,21952.74624,9836.254502,12
2017-12-03 14:30:00,16.11,63.22,0.081,384.8,227.8,27820.53232,21805.4618,9772.869148,12
2017-12-03 14:40:00,16.39,62.22,0.081,224.4,134.6,27954.37262,21735.50169,9761.344538,12
2017-12-03 14:50:00,16.23,62.45,0.08,48.14,46.45,27777.94677,21919.60724,9726.770708,12
2017-12-03 15:00:00,15.31,69.59,0.085,37.62,37.16,27273.0038,22206.81191,9749.819928,12
2017-12-03 15:10:00,14.3,72.4,0.086,97.9,98.7,26993.15589,22133.16968,9749.819928,12
2017-12-03 15:20:00,14.0,75.1,0.081,98.9,102.4,27236.5019,21599.26358,9726.770708,12
2017-12-03 15:30:00,13.91,76.9,0.079,107.0,108.8,26999.23954,21555.07824,9686.434574,12
2017-12-03 15:40:00,14.14,76.8,0.078,41.47,41.65,27060.07605,21525.62136,9715.246098,12
2017-12-03 15:50:00,14.41,76.3,0.082,41.82,43.64,27017.49049,21382.01902,9674.909964,12
2017-12-03 16:00:00,14.43,75.6,0.082,60.16,61.03,26950.57034,21437.25069,9605.762305,12
2017-12-03 16:10:00,14.42,75.2,0.08,56.17,57.06,26920.15209,21407.7938,9623.04922,12
2017-12-03 16:20:00,14.27,72.8,0.086,48.14,49.21,26993.15589,21378.33691,9663.385354,12
2017-12-03 16:30:00,14.28,73.0,0.082,50.19,52.26,27187.8327,21573.4888,9755.582233,12
2017-12-03 16:40:00,14.4,73.3,0.083,112.6,126.0,27796.19772,21845.96502,10072.509,12
2017-12-03 16:50:00,14.37,73.2,0.083,52.08,54.62,28149.04943,22446.14913,10890.7563,12
2017-12-03 17:00:00,14.58,69.56,0.079,28.74,29.54,28982.50951,23469.776,12567.58703,12
2017-12-03 17:10:00,14.86,64.12,0.079,25.07,25.44,30789.35361,25347.65265,13915.96639,12
2017-12-03 17:20:00,14.94,64.15,0.08,11.83,11.77,33746.0076,27369.13164,14860.98439,12
2017-12-03 17:30:00,15.01,62.38,0.08,6.327,6.274,35899.61977,28911.93618,15327.73109,12
2017-12-03 17:40:00,14.23,66.39,0.078,6.949,7.12,36587.07224,29471.61706,15489.07563,12
2017-12-03 17:50:00,13.84,67.26,0.078,3.158,3.252,36793.91635,29803.00706,15575.5102,12
2017-12-03 18:00:00,13.62,66.56,0.079,2.24,2.347,36696.57795,29751.4575,15650.42017,12
2017-12-03 18:10:00,13.43,65.52,3.452,1.142,1.216,36507.98479,29836.14606,15696.51861,12
2017-12-03 18:20:00,13.58,64.52,4.92,0.468,0.515,36489.73384,29939.24517,15829.05162,12
2017-12-03 18:30:00,13.93,65.85,4.917,0.07,0.171,36708.74525,30005.52317,15817.52701,12
2017-12-03 18:40:00,13.15,70.3,4.929,0.062,0.108,36842.58555,30119.66861,15857.86315,12
2017-12-03 18:50:00,13.12,70.3,4.923,0.066,0.126,37006.84411,30219.08561,15880.91236,12
2017-12-03 19:00:00,13.74,68.93,4.919,0.048,0.163,37426.61597,30465.78705,15938.53541,12
2017-12-03 19:10:00,14.0,65.99,4.955,0.07,0.133,37742.96578,30535.74716,16048.01921,12
2017-12-03 19:20:00,14.39,63.32,4.938,0.051,0.145,37907.22433,30635.16416,16157.503,12
2017-12-03 19:30:00,14.16,66.25,4.922,0.055,0.13,37858.55513,30579.93249,16065.30612,12
2017-12-03 19:40:00,13.8,68.36,4.92,0.055,0.152,37749.04943,31003.37527,16024.96999,12
2017-12-03 19:50:00,14.16,67.52,4.921,0.055,0.104,37742.96578,30767.72016,16059.54382,12
2017-12-03 20:00:00,14.53,60.78,4.911,0.062,0.122,37828.13688,30977.60049,16088.35534,12
2017-12-03 20:10:00,14.4,61.75,4.913,0.066,0.13,37846.38783,31047.5606,16180.55222,12
2017-12-03 20:20:00,14.18,67.16,4.916,0.055,0.115,37609.12548,30915.0046,16122.92917,12
2017-12-03 20:30:00,13.46,69.69,4.916,0.084,0.089,37396.19772,30977.60049,15984.63385,12
2017-12-03 20:40:00,13.43,69.53,4.918,0.048,0.145,37250.19011,30852.40871,15973.10924,12
2017-12-03 20:50:00,13.52,69.23,4.919,0.044,0.119,37025.09506,30675.66738,15829.05162,12
2017-12-03 21:00:00,13.35,70.7,4.912,0.055,0.111,36830.41825,30565.20405,15794.47779,12
2017-12-03 21:10:00,13.24,70.8,4.913,0.04,0.126,36526.23574,30384.78061,15610.08403,12
2017-12-03 21:20:00,13.5,69.86,4.92,0.077,0.126,35923.95437,29865.60295,15321.96879,12
2017-12-03 21:30:00,13.96,67.16,4.919,0.059,0.133,35461.59696,29438.47806,15154.86194,12
2017-12-03 21:40:00,14.21,65.22,4.916,0.066,0.133,35090.4943,28934.02884,15033.85354,12
2017-12-03 21:50:00,14.36,63.12,4.921,0.062,0.078,34828.89734,28624.73151,14809.12365,12
2017-12-03 22:00:00,14.5,62.65,4.914,0.059,0.108,34244.86692,28488.4934,14705.40216,12
2017-12-03 22:10:00,14.35,62.85,4.916,0.059,0.126,33563.4981,28326.48052,14538.29532,12
2017-12-03 22:20:00,14.24,63.02,4.92,0.051,0.108,32955.13308,28020.8653,14382.71309,12
2017-12-03 22:30:00,14.26,63.08,4.913,0.044,0.13,32097.3384,27324.9463,14031.21248,12
2017-12-03 22:40:00,14.22,65.49,4.918,0.044,0.104,31598.47909,26518.56398,13702.7611,12
2017-12-03 22:50:00,13.82,67.82,4.919,0.077,0.111,30783.26996,25896.2872,13333.97359,12
2017-12-03 23:00:00,14.42,63.58,4.914,0.04,0.152,29980.22814,25281.37465,12988.23529,12
2017-12-03 23:10:00,14.49,63.35,4.917,0.048,0.133,29213.68821,24456.58177,12711.64466,12
2017-12-03 23:20:00,14.58,62.12,4.918,0.059,0.152,28507.98479,23731.20589,12394.71789,12
2017-12-03 23:30:00,14.64,62.25,4.914,0.081,0.13,27631.93916,23035.2869,12164.22569,12
2017-12-03 23:40:00,14.07,65.65,4.919,0.07,0.115,26962.73764,22586.06935,11685.95438,12
2017-12-03 23:50:00,13.86,66.69,4.921,0.073,0.093,26494.29658,21831.23658,11490.03601,12
2017-12-04 00:00:00,13.76,66.92,4.921,0.062,0.096,25788.59316,21359.92636,11328.69148,12
2017-12-04 00:10:00,13.47,68.49,4.918,0.048,0.1,25545.24715,20914.39092,11109.72389,12
2017-12-04 00:20:00,13.39,69.06,4.918,0.048,0.108,25058.55513,20527.76925,10942.61705,12
2017-12-04 00:30:00,13.33,69.63,4.921,0.055,0.119,24596.19772,20082.23381,10758.22329,12
2017-12-04 00:40:00,13.23,70.4,4.92,0.044,0.156,24243.34601,19669.83737,10568.06723,12
2017-12-04 00:50:00,13.12,71.1,4.918,0.051,0.085,23543.72624,19246.3946,10470.10804,12
2017-12-04 01:00:00,13.1,71.5,4.911,0.084,0.111,23263.87833,18889.22983,10314.52581,12
2017-12-04 01:10:00,13.21,71.3,4.915,0.059,0.119,22996.19772,18543.11138,10095.55822,12
2017-12-04 01:20:00,13.32,71.2,4.917,0.073,0.115,22758.93536,18303.77416,10055.22209,12
2017-12-04 01:30:00,13.38,71.1,4.915,0.055,0.108,22326.9962,17965.01994,10003.36134,12
2017-12-04 01:40:00,13.35,70.9,4.917,0.051,0.126,22211.40684,17777.23228,10020.64826,12
2017-12-04 01:50:00,13.2,71.4,4.915,0.066,0.096,21992.39544,17548.94139,9934.213685,12
2017-12-04 02:00:00,13.2,71.5,4.912,0.051,0.093,21730.79848,17490.02762,9795.918367,12
2017-12-04 02:10:00,13.2,71.4,4.918,0.066,0.093,21755.13308,17283.8294,9795.918367,12
2017-12-04 02:20:00,13.26,71.3,4.92,0.029,0.115,21536.12167,16963.48573,9657.623049,12
2017-12-04 02:30:00,13.46,71.3,4.915,0.048,0.137,21542.20532,16956.12151,9588.47539,12
2017-12-04 02:40:00,13.72,71.0,4.918,0.059,0.163,21134.60076,16713.10218,9450.180072,12
2017-12-04 02:50:00,13.12,75.8,4.923,0.059,0.197,21061.59696,16573.18196,9404.081633,12
2017-12-04 03:00:00,12.91,77.7,4.925,0.059,0.156,20757.41445,16238.10985,9352.220888,12
2017-12-04 03:10:00,12.82,79.1,4.917,0.055,0.156,20958.1749,16230.74563,9294.597839,12
2017-12-04 03:20:00,12.68,80.0,4.921,0.062,0.141,20587.07224,16164.46763,9260.02401,12
2017-12-04 03:30:00,12.7,80.0,4.919,0.084,0.134,20629.65779,16050.32218,9219.687875,12
2017-12-04 03:40:00,12.52,80.5,4.919,0.062,0.197,20739.1635,16028.22952,9208.163265,12
2017-12-04 03:50:00,12.49,80.5,4.924,0.077,0.141,20879.08745,16076.09696,9190.876351,12
2017-12-04 04:00:00,12.65,80.3,4.919,0.051,0.204,20873.0038,16300.70574,9156.302521,12
2017-12-04 04:10:00,12.8,78.5,4.919,0.055,0.137,20793.91635,16271.24885,9190.876351,12
2017-12-04 04:20:00,12.92,77.2,4.919,0.073,0.167,20836.5019,16440.62596,9236.97479,12
2017-12-04 04:30:00,12.85,76.2,4.922,0.059,0.178,20982.50951,16492.17551,9248.4994,12
2017-12-04 04:40:00,12.88,75.8,4.919,0.077,0.13,20909.5057,16366.98374,9277.310924,12
2017-12-04 04:50:00,12.93,74.8,4.919,0.051,0.197,21146.76806,16444.30807,9311.884754,12
2017-12-04 05:00:00,12.91,74.3,4.924,0.07,0.152,21353.61217,16528.99662,9300.360144,12
2017-12-04 05:10:00,13.03,73.9,4.919,0.04,0.178,21274.52471,16676.28107,9317.647059,12
2017-12-04 05:20:00,13.31,72.3,4.928,0.059,0.122,21676.04563,16753.6054,9323.409364,12
2017-12-04 05:30:00,12.89,76.4,4.916,0.095,0.159,22180.98859,16952.4394,9513.565426,12
2017-12-04 05:40:00,12.39,78.7,4.915,0.066,0.185,22941.44487,17887.69561,9646.098439,12
2017-12-04 05:50:00,12.43,78.7,4.92,0.081,0.174,22911.02662,17747.77539,9628.811525,12
2017-12-04 06:00:00,12.33,80.0,4.92,0.059,0.182,22783.26996,17655.72261,9386.794718,12
2017-12-04 06:10:00,12.14,80.6,4.921,0.07,0.163,22850.19011,17703.59006,9248.4994,12
2017-12-04 06:20:00,12.26,80.6,4.918,0.077,0.178,22947.52852,17876.64928,9144.777911,12
2017-12-04 06:30:00,12.52,79.5,4.921,0.088,0.156,22576.42586,17869.28506,8845.138055,12
2017-12-04 06:40:00,12.61,78.3,4.917,0.088,0.104,21852.47148,17545.25928,8412.965186,12
2017-12-04 06:50:00,12.5,78.2,4.918,0.062,0.156,21073.76426,17585.7625,7877.070828,12
2017-12-04 07:00:00,12.31,79.2,4.927,0.066,0.171,21523.95437,18023.93372,7295.078031,12
2017-12-04 07:10:00,12.38,79.0,4.922,0.081,0.119,21931.55894,17990.79472,7047.29892,12
2017-12-04 07:20:00,12.51,78.5,4.917,0.055,0.141,22253.9924,18064.43694,7006.962785,12
2017-12-04 07:30:00,12.71,78.2,4.918,0.084,0.167,22290.4943,17795.64284,6903.241297,12
2017-12-04 07:40:00,12.56,77.6,4.919,0.124,0.174,21998.47909,17839.82817,6661.22449,12
2017-12-04 07:50:00,12.13,79.3,4.925,0.205,0.237,21949.80989,17953.97361,6701.560624,12
2017-12-04 08:00:00,12.21,79.7,4.923,0.992,1.027,22813.68821,18325.86683,6857.142857,12
2017-12-04 08:10:00,12.19,79.7,4.919,2.434,2.433,23464.63878,18616.75361,6978.151261,12
2017-12-04 08:20:00,12.22,80.5,4.928,4.147,4.043,24358.93536,18999.69316,7127.971188,12
2017-12-04 08:30:00,12.43,80.0,4.919,9.5,9.75,24730.03802,19404.72538,7133.733493,12
2017-12-04 08:40:00,12.43,80.2,4.926,15.54,15.86,25161.97719,19754.52593,7283.553421,12
2017-12-04 08:50:00,12.38,80.4,4.918,24.25,24.54,25380.98859,19968.08837,7393.037215,12
2017-12-04 09:00:00,12.39,80.9,4.919,40.91,40.27,26013.68821,20332.61737,7537.094838,12
2017-12-04 09:10:00,12.56,81.5,4.924,52.45,51.61,26512.54753,20796.56336,7761.82473,12
2017-12-04 09:20:00,12.78,80.7,4.916,38.37,38.08,26999.23954,21301.01258,7882.833133,12
2017-12-04 09:30:00,12.92,80.6,4.919,94.9,88.4,27297.3384,21713.40902,7905.882353,12
2017-12-04 09:40:00,13.21,79.9,2.542,193.7,68.8,27656.27376,22030.07057,7975.030012,12
2017-12-04 09:50:00,13.42,79.0,0.085,139.5,46.23,28039.54373,22107.39491,8165.186074,12
2017-12-04 10:00:00,13.59,78.4,0.088,241.7,48.76,28769.58175,22431.42068,8424.489796,12
2017-12-04 10:10:00,13.81,77.8,0.086,253.1,49.45,29347.52852,22825.40657,8574.309724,12
2017-12-04 10:20:00,14.11,76.9,0.085,295.0,54.51,29414.44867,23009.51212,8868.187275,12
2017-12-04 10:30:00,14.38,75.9,0.082,311.4,52.69,29925.47529,23421.90856,9150.540216,12
2017-12-04 10:40:00,14.68,74.3,0.081,350.5,51.34,30460.8365,23410.86223,9306.122449,12
2017-12-04 10:50:00,15.1,72.3,0.084,381.5,55.95,30856.27376,23922.67567,9490.516206,12
2017-12-04 11:00:00,15.55,68.26,0.084,410.2,66.57,30765.01901,23970.54311,9478.991597,12
2017-12-04 11:10:00,15.7,63.68,0.083,432.9,71.0,31032.69962,24154.64867,9588.47539,12
2017-12-04 11:20:00,15.89,62.72,0.084,453.0,73.0,31093.53612,24552.31666,9703.721489,12
2017-12-04 11:30:00,16.12,62.38,0.082,522.1,134.5,31050.95057,24651.73366,9813.205282,12
2017-12-04 11:40:00,16.12,62.18,0.082,311.2,122.8,31160.45627,24729.05799,9957.262905,12
2017-12-04 11:50:00,16.02,63.25,0.084,537.3,167.2,31452.47148,24979.44155,9888.115246,12
2017-12-04 12:00:00,16.05,62.15,0.085,497.8,145.2,31434.22053,25196.6861,9974.54982,12
2017-12-04 12:10:00,16.27,62.78,0.09,600.9,189.4,31738.40304,25395.5201,9974.54982,12
